time,PM2.5 env,particles 2.5um,Temperature,Gas,Humidity,Pressure,Altitude
1771629611.3012166,1,0,22.3333203125,120795,34.32230296852582,1006.4220558887667,57.00302405824928
1771629612.3143778,1,0,22.2665234375,121665,34.373143526229924,1006.3950172071869,57.229377863208796
1771629613.3277721,1,0,22.1958203125,122194,34.42363027417974,1006.3669274169965,57.46453621880652
1771629614.341192,1,0,22.1190625,122638,34.467855107533566,1006.3519096132673,57.59026244349919
1771629615.3545642,1,0,22.0376171875,123536,34.517358438230865,1006.3363261074899,57.720726225310536
1771629616.366824,1,0,21.96203125,123175,34.584545907324,1006.3108397987776,57.934098954450384
1771629617.3801167,1,0,21.88625,123899,34.65173308238448,1006.2744613907904,58.238668497109906
1771629618.3936028,1,0,21.8137890625,123626,34.7192480532445,1006.2451972574439,58.48368194310303
1771629619.4070241,1,0,21.7438671875,124355,34.83847474728684,1006.2165064868066,58.72390052102739
1771629620.4183884,1,0,21.6719921875,124631,34.95759061420283,1006.172327903696,59.093804407446086
1771629621.4296005,1,0,21.5946484375,125000,35.0762642717785,1006.1368736066908,59.3906700276156
1771629622.4408884,0,0,21.5173046875,126215,35.17208935159742,1006.1154687536463,59.56990106286099
1771629623.4521348,0,0,21.436640625,126880,35.2619118464282,1006.0957017828193,59.73542022493582
1771629624.463375,0,0,21.3505078125,126215,35.35125401963599,1006.0758494838951,59.90165653392734
1771629625.4747064,0,0,21.2696484375,128132,35.423918235055126,1006.0680209807315,59.967210451475715
1771629626.48605,1,0,21.19875,128425,35.50328419989086,1006.0569571958338,60.05985650930855
1771629627.496856,1,0,21.122578125,128522,35.564956252556996,1006.0426083726908,60.180012089480385
1771629628.5081017,0,0,21.04484375,128522,35.64372275259584,1006.0432787979224,60.174397986131595
1771629629.5193515,0,0,20.967890625,129310,35.716844756922264,1006.0381595339152,60.217266493028056
1771629630.5325944,0,0,20.8606640625,130309,35.758385225835205,1006.0560143197393,60.06775201487085
1771629631.5460515,1,3,20.706171875,130309,35.80694256225173,1006.0534567610243,60.08916866508684
1771629632.5594122,1,3,20.5563671875,131630,35.90193382747204,1006.0443419538633,60.16549518402396
1771629633.5727386,1,3,20.3977734375,131323,35.98462185971423,1006.0507323710184,60.1119823864273
1771629634.5861957,1,3,20.2606640625,131425,36.08087843424241,1006.053216573247,60.091179967263386
1771629635.6052654,1,3,20.114375,131528,36.210830988536436,1006.0547742171469,60.078136460484515
1771629636.6174488,1,3,19.935078125,132353,36.297395480129424,1006.0500868740116,60.117387709736434
1771629637.6297,1,3,19.7253125,132561,36.41564581243906,1006.0467061636886,60.145697464444396
